timestamp,status,latency_ms,ok,note
2025-11-02 19:57:02 UTC,200,1,1,
2025-11-02 19:57:23 UTC,200,1,1,
2025-11-02 19:57:43 UTC,200,1,1,
2025-11-02 19:58:03 UTC,200,11,1,
2025-11-02 19:58:23 UTC,200,1,1,
2025-11-02 19:58:43 UTC,200,11,1,
2025-11-02 19:59:03 UTC,200,1,1,
2025-11-02 19:59:23 UTC,200,3,1,
2025-11-02 19:59:43 UTC,200,1,1,
2025-11-02 20:00:03 UTC,200,11,1,
2025-11-02 20:00:24 UTC,200,11,1,
2025-11-02 20:00:44 UTC,200,3,1,
2025-11-02 20:01:04 UTC,200,3,1,
2025-11-02 20:01:24 UTC,200,5,1,
2025-11-02 20:01:44 UTC,200,13,1,
2025-11-02 20:02:04 UTC,200,11,1,
2025-11-02 20:02:24 UTC,200,11,1,
2025-11-02 20:02:44 UTC,200,3,1,
2025-11-02 20:03:04 UTC,200,5,1,
2025-11-02 20:03:25 UTC,200,10,1,
2025-11-02 20:03:45 UTC,200,3,1,
2025-11-02 20:04:05 UTC,200,3,1,
2025-11-02 20:04:25 UTC,200,11,1,
2025-11-02 20:04:45 UTC,200,13,1,
2025-11-02 20:05:05 UTC,200,3,1,
2025-11-02 20:05:25 UTC,200,3,1,
2025-11-02 20:05:45 UTC,200,3,1,
2025-11-02 20:06:06 UTC,200,1,1,
2025-11-02 20:06:26 UTC,200,3,1,
2025-11-02 20:06:46 UTC,200,1,1,
2025-11-02 20:07:06 UTC,200,1,1,
2025-11-02 20:07:26 UTC,200,4,1,
2025-11-02 20:07:46 UTC,200,3,1,
2025-11-02 20:08:06 UTC,200,1,1,
2025-11-02 20:08:26 UTC,200,3,1,
2025-11-02 20:08:46 UTC,200,12,1,
2025-11-02 20:09:07 UTC,200,12,1,
2025-11-02 20:09:27 UTC,200,11,1,
2025-11-02 20:09:47 UTC,200,17,1,
2025-11-02 20:10:07 UTC,200,2,1,
2025-11-02 20:10:27 UTC,200,11,1,
2025-11-02 20:10:47 UTC,200,12,1,
2025-11-02 20:11:08 UTC,200,11,1,
2025-11-02 20:11:28 UTC,200,1,1,
2025-11-02 20:11:48 UTC,200,1,1,
2025-11-02 20:12:08 UTC,200,3,1,
2025-11-02 20:12:28 UTC,200,15,1,
2025-11-02 20:12:48 UTC,200,11,1,
2025-11-02 20:13:08 UTC,200,2,1,
2025-11-02 20:13:28 UTC,200,1,1,
2025-11-02 20:13:49 UTC,200,11,1,
2025-11-02 20:14:09 UTC,200,1,1,
2025-11-02 20:14:29 UTC,200,1,1,
2025-11-02 20:14:49 UTC,200,1,1,
2025-11-02 20:15:10 UTC,200,11,1,
2025-11-02 20:15:30 UTC,200,1,1,
2025-11-02 20:15:50 UTC,200,13,1,
2025-11-02 20:16:10 UTC,200,1,1,
2025-11-02 20:16:30 UTC,200,1,1,
2025-11-02 20:16:51 UTC,200,11,1,
2025-11-02 20:17:11 UTC,200,11,1,
2025-11-02 20:17:31 UTC,200,2,1,
2025-11-02 20:17:51 UTC,200,11,1,
2025-11-02 20:18:11 UTC,200,3,1,
2025-11-02 20:18:31 UTC,200,18,1,
2025-11-02 20:18:51 UTC,200,13,1,
2025-11-02 20:19:11 UTC,200,2,1,
2025-11-02 20:19:31 UTC,200,12,1,
2025-11-02 20:19:52 UTC,200,2,1,
2025-11-02 20:20:12 UTC,200,10,1,
2025-11-02 20:20:32 UTC,200,11,1,
2025-11-02 20:20:52 UTC,200,2,1,
2025-11-02 20:21:12 UTC,200,11,1,
2025-11-02 20:21:32 UTC,200,11,1,
2025-11-02 20:21:52 UTC,200,12,1,
2025-11-02 20:22:12 UTC,200,11,1,
2025-11-02 20:22:33 UTC,200,1,1,
2025-11-02 20:22:53 UTC,200,2,1,
2025-11-02 20:23:13 UTC,200,11,1,
2025-11-02 20:23:33 UTC,200,7,1,
2025-11-02 20:23:53 UTC,200,1,1,
2025-11-02 20:24:13 UTC,200,1,1,
2025-11-02 20:24:33 UTC,200,11,1,
2025-11-02 20:24:54 UTC,200,11,1,
2025-11-02 20:25:14 UTC,200,14,1,
2025-11-02 20:25:34 UTC,200,3,1,
2025-11-02 20:25:54 UTC,200,11,1,
2025-11-02 20:26:14 UTC,200,1,1,
2025-11-02 20:26:34 UTC,200,1,1,
2025-11-02 20:26:54 UTC,200,11,1,
2025-11-02 20:27:14 UTC,200,2,1,
2025-11-02 20:27:34 UTC,200,11,1,
2025-11-02 20:27:55 UTC,200,13,1,
2025-11-02 20:28:15 UTC,200,1,1,
2025-11-02 20:28:35 UTC,200,2,1,
2025-11-02 20:28:55 UTC,200,14,1,
2025-11-02 20:29:15 UTC,200,10,1,
2025-11-02 20:29:35 UTC,200,10,1,
2025-11-02 20:29:55 UTC,200,2,1,
2025-11-02 20:30:15 UTC,200,12,1,
2025-11-02 20:30:36 UTC,200,11,1,
2025-11-02 20:30:56 UTC,200,12,1,
2025-11-02 20:31:16 UTC,200,2,1,
2025-11-02 20:31:36 UTC,200,1,1,
2025-11-02 20:31:56 UTC,200,2,1,
2025-11-02 20:32:16 UTC,200,1,1,
2025-11-02 20:32:36 UTC,200,1,1,
2025-11-02 20:32:57 UTC,200,1,1,
2025-11-02 20:33:17 UTC,200,11,1,
2025-11-02 20:33:37 UTC,200,2,1,
2025-11-02 20:33:57 UTC,200,2,1,
2025-11-02 20:34:17 UTC,200,1,1,
2025-11-02 20:34:37 UTC,200,12,1,
2025-11-02 20:34:57 UTC,200,12,1,
2025-11-02 20:35:17 UTC,200,1,1,
2025-11-02 20:35:38 UTC,200,1,1,
2025-11-02 20:35:58 UTC,200,1,1,
2025-11-02 20:36:18 UTC,200,11,1,
2025-11-02 20:36:38 UTC,200,2,1,
2025-11-02 20:36:58 UTC,200,2,1,
2025-11-02 20:37:18 UTC,200,1,1,
2025-11-02 20:37:38 UTC,200,1,1,
2025-11-02 20:37:59 UTC,200,1,1,
2025-11-02 20:38:19 UTC,200,12,1,
2025-11-02 20:38:39 UTC,200,11,1,
2025-11-02 20:38:59 UTC,200,2,1,
2025-11-02 20:39:19 UTC,200,2,1,
2025-11-02 20:39:39 UTC,200,1,1,
2025-11-02 20:39:59 UTC,200,1,1,
2025-11-02 20:40:19 UTC,200,1,1,
2025-11-02 20:40:40 UTC,200,11,1,
2025-11-02 20:41:00 UTC,200,11,1,
2025-11-02 20:41:20 UTC,200,2,1,
2025-11-02 20:41:40 UTC,200,1,1,
2025-11-02 20:42:00 UTC,200,1,1,
2025-11-02 20:42:20 UTC,200,1,1,
2025-11-02 20:42:40 UTC,200,33,1,
2025-11-02 20:43:00 UTC,200,11,1,
2025-11-02 20:43:21 UTC,200,10,1,
2025-11-02 20:43:41 UTC,200,10,1,
2025-11-02 20:44:01 UTC,200,2,1,
2025-11-02 20:44:21 UTC,200,10,1,
2025-11-02 20:44:41 UTC,200,1,1,
2025-11-02 20:45:01 UTC,200,2,1,
2025-11-02 20:45:21 UTC,200,1,1,
2025-11-02 20:45:41 UTC,200,12,1,
2025-11-02 20:46:01 UTC,200,15,1,
2025-11-02 20:46:21 UTC,200,2,1,
2025-11-02 20:46:42 UTC,200,11,1,
2025-11-02 20:47:02 UTC,200,11,1,
2025-11-02 20:47:22 UTC,200,11,1,
2025-11-02 20:47:42 UTC,200,1,1,
2025-11-02 20:48:02 UTC,200,1,1,
2025-11-02 20:48:22 UTC,200,10,1,
2025-11-02 20:48:42 UTC,200,13,1,
2025-11-02 20:49:02 UTC,200,11,1,
2025-11-02 20:49:23 UTC,200,11,1,
2025-11-02 20:49:43 UTC,200,12,1,
2025-11-02 20:50:03 UTC,200,2,1,
2025-11-02 20:50:23 UTC,200,1,1,
2025-11-02 20:50:43 UTC,200,14,1,
2025-11-02 20:51:03 UTC,200,8,1,
2025-11-02 20:51:23 UTC,200,11,1,
2025-11-02 20:51:44 UTC,200,10,1,
2025-11-02 20:52:04 UTC,200,11,1,
2025-11-02 20:52:24 UTC,200,45,1,
2025-11-02 20:52:44 UTC,200,11,1,
2025-11-02 20:53:04 UTC,200,11,1,
2025-11-02 20:53:24 UTC,200,1,1,
2025-11-02 20:53:44 UTC,200,11,1,
2025-11-02 20:54:05 UTC,200,11,1,
2025-11-02 20:54:25 UTC,200,12,1,
2025-11-02 20:54:45 UTC,200,11,1,
2025-11-02 20:55:05 UTC,200,1,1,
2025-11-02 20:55:25 UTC,200,12,1,
2025-11-02 20:55:45 UTC,200,2,1,
2025-11-02 20:56:05 UTC,200,11,1,
2025-11-02 20:56:25 UTC,200,4,1,
2025-11-02 20:56:45 UTC,200,11,1,
2025-11-02 20:57:05 UTC,200,3,1,
2025-11-02 20:57:26 UTC,200,11,1,
2025-11-02 20:57:46 UTC,200,3,1,
2025-11-02 20:58:06 UTC,200,1,1,
2025-11-02 20:58:26 UTC,200,19,1,
2025-11-02 20:58:46 UTC,200,3,1,
2025-11-02 20:59:06 UTC,200,11,1,
2025-11-02 20:59:26 UTC,200,12,1,
2025-11-02 20:59:47 UTC,200,11,1,
2025-11-02 21:00:07 UTC,200,2,1,
2025-11-02 21:00:27 UTC,200,11,1,
2025-11-02 21:00:47 UTC,200,11,1,
2025-11-02 21:01:07 UTC,200,12,1,
2025-11-02 21:01:27 UTC,200,3,1,
2025-11-02 21:01:47 UTC,200,11,1,
2025-11-02 21:02:07 UTC,200,2,1,
2025-11-02 21:02:28 UTC,200,1,1,
2025-11-02 21:02:48 UTC,200,10,1,
2025-11-02 21:03:08 UTC,200,11,1,
2025-11-02 21:03:28 UTC,200,13,1,
2025-11-02 21:03:48 UTC,200,11,1,
2025-11-02 21:04:08 UTC,200,12,1,
2025-11-02 21:04:28 UTC,200,11,1,
2025-11-02 21:04:48 UTC,200,2,1,
2025-11-02 21:05:08 UTC,200,3,1,
2025-11-02 21:05:28 UTC,200,12,1,
2025-11-02 21:05:49 UTC,200,17,1,
2025-11-02 21:06:09 UTC,200,2,1,
2025-11-02 21:06:29 UTC,200,11,1,
2025-11-02 21:06:49 UTC,200,2,1,
2025-11-02 21:07:09 UTC,200,11,1,
2025-11-02 21:07:29 UTC,200,1,1,
2025-11-02 21:07:49 UTC,200,12,1,
2025-11-02 21:08:09 UTC,200,11,1,
2025-11-02 21:08:29 UTC,200,2,1,
2025-11-02 21:08:49 UTC,200,11,1,
2025-11-02 21:09:10 UTC,200,19,1,
2025-11-02 21:09:30 UTC,200,11,1,
2025-11-02 21:09:50 UTC,200,2,1,
2025-11-02 21:10:10 UTC,200,2,1,
2025-11-02 21:10:30 UTC,200,2,1,
2025-11-02 21:10:50 UTC,200,11,1,
2025-11-02 21:11:10 UTC,200,11,1,
2025-11-02 21:11:31 UTC,200,12,1,
2025-11-02 21:11:51 UTC,200,11,1,
2025-11-02 21:12:11 UTC,200,12,1,
2025-11-02 21:12:31 UTC,200,35,1,
2025-11-02 21:12:51 UTC,200,11,1,
2025-11-02 21:13:11 UTC,200,10,1,
2025-11-02 21:13:31 UTC,200,1,1,
2025-11-02 21:13:51 UTC,200,1,1,
2025-11-02 21:14:12 UTC,200,2,1,
2025-11-02 21:14:32 UTC,200,2,1,
2025-11-02 21:14:52 UTC,200,1,1,
2025-11-02 21:15:12 UTC,200,10,1,
2025-11-02 21:15:32 UTC,200,1,1,
2025-11-02 21:15:52 UTC,200,11,1,
2025-11-02 21:16:12 UTC,200,1,1,
2025-11-02 21:16:32 UTC,200,12,1,
2025-11-02 21:16:53 UTC,200,11,1,
2025-11-02 21:17:13 UTC,200,2,1,
2025-11-02 21:17:33 UTC,200,1,1,
2025-11-02 21:17:53 UTC,200,11,1,
2025-11-02 21:18:13 UTC,200,11,1,
2025-11-02 21:18:34 UTC,200,12,1,
2025-11-02 21:18:54 UTC,200,2,1,
2025-11-02 21:19:14 UTC,200,10,1,
2025-11-02 21:19:34 UTC,200,11,1,
2025-11-02 21:19:54 UTC,200,2,1,
2025-11-02 21:20:14 UTC,200,11,1,
2025-11-02 21:20:34 UTC,200,19,1,
2025-11-02 21:20:55 UTC,200,2,1,
2025-11-02 21:21:15 UTC,200,11,1,
2025-11-02 21:21:35 UTC,200,1,1,
2025-11-02 21:21:55 UTC,200,11,1,
2025-11-02 21:22:15 UTC,200,2,1,
2025-11-02 21:22:35 UTC,200,10,1,
2025-11-02 21:22:55 UTC,200,1,1,
2025-11-02 21:23:15 UTC,200,11,1,
2025-11-02 21:23:36 UTC,200,11,1,
2025-11-02 21:23:56 UTC,200,10,1,
2025-11-02 21:24:16 UTC,200,2,1,
2025-11-02 21:24:36 UTC,200,1,1,
2025-11-02 21:24:56 UTC,200,10,1,
2025-11-02 21:25:16 UTC,200,2,1,
2025-11-02 21:25:36 UTC,200,28,1,
2025-11-02 21:25:56 UTC,200,1,1,
2025-11-02 21:26:16 UTC,200,2,1,
2025-11-02 21:26:37 UTC,200,11,1,
2025-11-02 21:26:57 UTC,200,1,1,
2025-11-02 21:27:17 UTC,200,2,1,
2025-11-02 21:27:37 UTC,200,13,1,
2025-11-02 21:27:57 UTC,200,2,1,
2025-11-02 21:28:17 UTC,200,1,1,
2025-11-02 21:28:37 UTC,200,12,1,
2025-11-02 21:28:57 UTC,200,2,1,
2025-11-02 21:29:18 UTC,200,2,1,
2025-11-02 21:29:38 UTC,200,24,1,
2025-11-02 21:29:58 UTC,200,7,1,
2025-11-02 21:30:18 UTC,200,11,1,
2025-11-02 21:30:38 UTC,200,24,1,
2025-11-02 21:30:59 UTC,200,11,1,
2025-11-02 21:31:19 UTC,200,12,1,
2025-11-02 21:31:39 UTC,200,1,1,
2025-11-02 21:31:59 UTC,200,12,1,
2025-11-02 21:32:19 UTC,200,12,1,
2025-11-02 21:32:39 UTC,200,13,1,
2025-11-02 21:32:59 UTC,200,23,1,
2025-11-02 21:33:19 UTC,200,1,1,
2025-11-02 21:33:39 UTC,200,2,1,
2025-11-02 21:33:59 UTC,200,12,1,
2025-11-02 21:34:20 UTC,200,11,1,
2025-11-02 21:34:40 UTC,200,12,1,
2025-11-02 21:35:00 UTC,200,2,1,
2025-11-02 21:35:20 UTC,200,12,1,
2025-11-02 21:35:40 UTC,200,12,1,
2025-11-02 21:36:00 UTC,200,11,1,
2025-11-02 21:36:20 UTC,200,11,1,
2025-11-02 21:36:40 UTC,200,38,1,
2025-11-02 21:37:01 UTC,200,11,1,
2025-11-02 21:37:21 UTC,200,11,1,
2025-11-02 21:37:41 UTC,200,2,1,
2025-11-02 21:38:01 UTC,200,11,1,
2025-11-02 21:38:21 UTC,200,11,1,
2025-11-02 21:38:41 UTC,200,2,1,
2025-11-02 21:39:01 UTC,200,2,1,
2025-11-02 21:39:22 UTC,200,11,1,
2025-11-02 21:39:42 UTC,200,13,1,
2025-11-02 21:40:02 UTC,200,1,1,
2025-11-02 21:40:22 UTC,200,1,1,
2025-11-02 21:40:42 UTC,200,1,1,
2025-11-02 21:41:02 UTC,200,12,1,
2025-11-02 21:41:22 UTC,200,11,1,
2025-11-02 21:41:43 UTC,200,12,1,
2025-11-02 21:42:03 UTC,200,23,1,
2025-11-02 21:42:23 UTC,200,1,1,
2025-11-02 21:42:43 UTC,200,11,1,
2025-11-02 21:43:03 UTC,200,33,1,
2025-11-02 21:43:23 UTC,200,12,1,
2025-11-02 21:43:43 UTC,200,8,1,
2025-11-02 21:44:03 UTC,200,1,1,
2025-11-02 21:44:23 UTC,200,2,1,
2025-11-02 21:44:43 UTC,200,2,1,
2025-11-02 21:45:03 UTC,200,2,1,
2025-11-02 21:45:24 UTC,200,2,1,
2025-11-02 21:45:44 UTC,200,17,1,
2025-11-02 21:46:04 UTC,200,2,1,
2025-11-02 21:46:24 UTC,200,2,1,
2025-11-02 21:46:44 UTC,200,12,1,
2025-11-02 21:47:04 UTC,200,2,1,
2025-11-02 21:47:24 UTC,200,1,1,
2025-11-02 21:47:44 UTC,200,12,1,
2025-11-02 21:48:04 UTC,200,11,1,
2025-11-02 21:48:24 UTC,200,1,1,
2025-11-02 21:48:44 UTC,200,12,1,
2025-11-02 21:49:05 UTC,200,11,1,
2025-11-02 21:49:25 UTC,200,11,1,
2025-11-02 21:49:45 UTC,200,2,1,
2025-11-02 21:50:05 UTC,200,2,1,
2025-11-02 21:50:25 UTC,200,11,1,
2025-11-02 21:50:46 UTC,200,12,1,
2025-11-02 21:51:06 UTC,200,12,1,
2025-11-02 21:51:26 UTC,200,13,1,
2025-11-02 21:51:46 UTC,200,2,1,
2025-11-02 21:52:06 UTC,200,11,1,
2025-11-02 21:52:26 UTC,200,25,1,
2025-11-02 21:52:46 UTC,200,2,1,
2025-11-02 21:53:06 UTC,200,12,1,
2025-11-02 21:53:26 UTC,200,12,1,
2025-11-02 21:53:47 UTC,200,3,1,
2025-11-02 21:54:07 UTC,200,12,1,
2025-11-02 21:54:27 UTC,200,13,1,
2025-11-02 21:54:47 UTC,200,10,1,
2025-11-02 21:55:07 UTC,200,12,1,
2025-11-02 21:55:27 UTC,200,1,1,
2025-11-02 21:55:47 UTC,200,3,1,
2025-11-02 21:56:07 UTC,200,12,1,
2025-11-02 21:56:28 UTC,200,1,1,
2025-11-02 21:56:48 UTC,200,3,1,
2025-11-02 21:57:08 UTC,200,3,1,
2025-11-02 21:57:28 UTC,200,13,1,
2025-11-02 21:57:48 UTC,200,1,1,
2025-11-02 21:58:08 UTC,200,14,1,
2025-11-02 21:58:28 UTC,200,1,1,
2025-11-02 21:58:48 UTC,200,2,1,
2025-11-02 21:59:09 UTC,200,1,1,
2025-11-02 21:59:29 UTC,200,2,1,
2025-11-02 21:59:49 UTC,200,16,1,
2025-11-02 22:00:09 UTC,200,1,1,
2025-11-02 22:00:29 UTC,200,13,1,
2025-11-02 22:00:49 UTC,200,3,1,
2025-11-02 22:01:09 UTC,200,1,1,
2025-11-02 22:01:29 UTC,200,11,1,
2025-11-02 22:01:49 UTC,200,2,1,
2025-11-02 22:02:09 UTC,200,14,1,
2025-11-02 22:02:29 UTC,200,14,1,
2025-11-02 22:02:50 UTC,200,2,1,
2025-11-02 22:03:10 UTC,200,1,1,
2025-11-02 22:03:30 UTC,200,1,1,
2025-11-02 22:03:50 UTC,200,12,1,
2025-11-02 22:04:10 UTC,200,8,1,
2025-11-02 22:04:30 UTC,200,1,1,
2025-11-02 22:04:50 UTC,200,11,1,
2025-11-02 22:05:10 UTC,200,12,1,
2025-11-02 22:05:30 UTC,200,11,1,
2025-11-02 22:05:51 UTC,200,12,1,
2025-11-02 22:06:11 UTC,200,1,1,
2025-11-02 22:06:31 UTC,200,1,1,
2025-11-02 22:06:51 UTC,200,13,1,
2025-11-02 22:07:11 UTC,200,1,1,
2025-11-02 22:07:31 UTC,200,32,1,
2025-11-02 22:07:51 UTC,200,4,1,
2025-11-02 22:08:11 UTC,200,1,1,
2025-11-02 22:08:31 UTC,200,14,1,
2025-11-02 22:08:52 UTC,200,3,1,
2025-11-02 22:09:12 UTC,200,1,1,
2025-11-02 22:09:32 UTC,200,11,1,
2025-11-02 22:09:52 UTC,200,1,1,
2025-11-02 22:10:12 UTC,200,11,1,
2025-11-02 22:10:32 UTC,200,2,1,
2025-11-02 22:10:52 UTC,200,2,1,
2025-11-02 22:11:13 UTC,200,14,1,
2025-11-02 22:11:33 UTC,200,2,1,
2025-11-02 22:11:53 UTC,200,12,1,
2025-11-02 22:12:13 UTC,200,2,1,
2025-11-02 22:12:33 UTC,200,12,1,
2025-11-02 22:12:53 UTC,200,1,1,
2025-11-02 22:13:14 UTC,200,10,1,
2025-11-02 22:13:34 UTC,200,11,1,
2025-11-02 22:13:54 UTC,200,11,1,
2025-11-02 22:14:14 UTC,200,11,1,
2025-11-02 22:14:34 UTC,200,12,1,
2025-11-02 22:14:54 UTC,200,1,1,
2025-11-02 22:15:14 UTC,200,12,1,
2025-11-02 22:15:35 UTC,200,2,1,
2025-11-02 22:15:55 UTC,200,11,1,
2025-11-02 22:16:15 UTC,200,1,1,
2025-11-02 22:16:35 UTC,200,4,1,
2025-11-02 22:16:55 UTC,200,3,1,
2025-11-02 22:17:15 UTC,200,3,1,
2025-11-02 22:17:35 UTC,200,3,1,
2025-11-02 22:17:56 UTC,200,1,1,
2025-11-02 22:18:16 UTC,200,3,1,
2025-11-02 22:18:36 UTC,200,12,1,
2025-11-02 22:18:56 UTC,200,12,1,
2025-11-02 22:19:16 UTC,200,2,1,
2025-11-02 22:19:36 UTC,200,12,1,
2025-11-02 22:19:56 UTC,200,11,1,
2025-11-02 22:20:17 UTC,200,1,1,
2025-11-02 22:20:37 UTC,200,1,1,
2025-11-02 22:20:57 UTC,200,16,1,
2025-11-02 22:21:17 UTC,200,1,1,
2025-11-02 22:21:37 UTC,200,12,1,
2025-11-02 22:21:57 UTC,200,3,1,
2025-11-02 22:22:17 UTC,200,11,1,
2025-11-02 22:22:37 UTC,200,11,1,
2025-11-02 22:22:57 UTC,200,1,1,
2025-11-02 22:23:18 UTC,200,18,1,
2025-11-02 22:23:38 UTC,200,2,1,
2025-11-02 22:23:58 UTC,200,1,1,
2025-11-02 22:24:18 UTC,200,1,1,
2025-11-02 22:24:38 UTC,200,1,1,
2025-11-02 22:24:58 UTC,200,1,1,
2025-11-02 22:25:19 UTC,200,11,1,
2025-11-02 22:25:39 UTC,200,1,1,
2025-11-02 22:25:59 UTC,200,1,1,
2025-11-02 22:26:19 UTC,200,11,1,
2025-11-02 22:26:39 UTC,200,1,1,
2025-11-02 22:26:59 UTC,200,11,1,
2025-11-02 22:27:19 UTC,200,12,1,
2025-11-02 22:27:39 UTC,200,12,1,
2025-11-02 22:27:59 UTC,200,2,1,
2025-11-02 22:28:19 UTC,200,1,1,
2025-11-02 22:28:40 UTC,200,29,1,
2025-11-02 22:29:00 UTC,200,3,1,
2025-11-02 22:29:20 UTC,200,2,1,
2025-11-02 22:29:40 UTC,200,1,1,
2025-11-02 22:30:00 UTC,200,2,1,
2025-11-02 22:30:20 UTC,200,2,1,
2025-11-02 22:30:41 UTC,200,1,1,
2025-11-02 22:31:01 UTC,200,11,1,
2025-11-02 22:31:21 UTC,200,12,1,
2025-11-02 22:31:41 UTC,200,12,1,
2025-11-02 22:32:01 UTC,200,12,1,
2025-11-02 22:32:21 UTC,200,11,1,
2025-11-02 22:32:41 UTC,200,3,1,
2025-11-02 22:33:02 UTC,200,2,1,
2025-11-02 22:33:22 UTC,200,2,1,
2025-11-02 22:33:42 UTC,200,12,1,
2025-11-02 22:34:02 UTC,200,12,1,
2025-11-02 22:34:22 UTC,200,2,1,
2025-11-02 22:34:42 UTC,200,1,1,
2025-11-02 22:35:03 UTC,200,3,1,
2025-11-02 22:35:23 UTC,200,1,1,
2025-11-02 22:35:43 UTC,200,25,1,
2025-11-02 22:36:03 UTC,200,1,1,
2025-11-02 22:36:23 UTC,200,11,1,
2025-11-02 22:36:43 UTC,200,3,1,
2025-11-02 22:37:04 UTC,200,2,1,
2025-11-02 22:37:24 UTC,200,2,1,
2025-11-02 22:37:44 UTC,200,2,1,
2025-11-02 22:38:04 UTC,200,2,1,
2025-11-02 22:38:24 UTC,200,12,1,
2025-11-02 22:38:44 UTC,200,11,1,
2025-11-02 22:39:04 UTC,200,2,1,
2025-11-02 22:39:24 UTC,200,21,1,
2025-11-02 22:39:44 UTC,200,1,1,
2025-11-02 22:40:05 UTC,200,1,1,
2025-11-02 22:40:25 UTC,200,11,1,
2025-11-02 22:40:45 UTC,200,2,1,
2025-11-02 22:41:05 UTC,200,11,1,
2025-11-02 22:41:25 UTC,200,10,1,
2025-11-02 22:41:45 UTC,200,10,1,
